"Date","Longitude","Latitude","sub_sand","sub_rock","sub_mud","sub_mix","sub_coarse","depth_mean","depth_min","depth_max","beamAttn","current_u","current_v","DO","pH","pp","salinity","temperature"
2006-01-29,2.0602,51.1027,0,0,0,0,1,30.2371997833252,10.8999996185303,36.9666633605957,0.251998901367188,-0.0980000048875809,-0.0540000014007092,288.339996337891,8.18002319335938,-0.5,34.1300010681152,4.61999893188477
2006-01-29,1.7212,51.2674,2.09944428206654e-05,0,0,0,0.999979019165039,41.7595367431641,38.8300018310547,48.7200012207031,0.251998901367188,-0.0460000038146973,-0.248000010848045,275.209991455078,8.12002563476563,-1.37997436523438,34.984001159668,6.50999927520752
2006-01-30,2.1572,51.656,0,0,0,0,1,44.6646537780762,41.3800010681152,49.439998626709,0.225997924804688,-0.0240000002086163,-0.0440000034868717,272.480010986328,8.12002563476563,-1.44000244140625,35.0550003051758,6.78299903869629
2006-01-31,1.8093,53.2161,1,0,0,0,0,32.6191139221191,28.2000007629395,37.1100006103516,0.203998565673828,-0.00800000037997961,-0.0200000014156103,285.429992675781,8.10000610351563,-0.41998291015625,34.677001953125,5.29899883270264
2006-02-03,7.5621,56.7042,0.993806540966034,0,0,0,0.00619343481957912,29.9250507354736,28.3880386352539,32.1866264343262,0.179996490478516,0.0130000002682209,0.0140000004321337,278.630004882813,8.10000610351563,-0.379974365234375,34.9389991760254,6.31399917602539
2006-02-04,5.7631,56.3763,1,0,0,0,0,45.0258674621582,41.0435333251953,48.8703994750977,0.159996032714844,0.0200000014156103,0.00900000054389238,273.970001220703,8.10000610351563,-0.399993896484375,34.9150009155273,6.28099918365479
2006-02-09,2.7578,53.7299,0,0,0,0,1,35.5868301391602,33.25,37,0.193996429443359,-0.0160000007599592,-0.0350000001490116,276.920013427734,8.08001708984375,-0.8599853515625,34.8689994812012,6.27399921417236
2006-02-11,2.6106,54.1462,0.325725644826889,0,0.674274325370789,0,0,58.7762451171875,55.1528053283692,61.7709846496582,0.193996429443359,-0.0400000028312206,-0.0100000007078052,276.070007324219,8.08001708984375,-1.39999389648438,34.8059997558594,6.2859992980957
2006-02-14,10.1228,57.74,1,0,0,0,0,73.1429061889649,37.5984802246094,89.1106719970703,0.215330764651299,0.0970000028610229,0.00700000021606684,284.113342285156,8.0933427810669,-0.539998352527618,34.6576652526856,5.10199928283691
2006-07-27,1.7038,54.1053,0.445256382226944,0,0.554743647575378,0,0,69.1317443847656,42.2099990844727,82.1999969482422,0.0979957580566406,-0.0130000002682209,0,265.299987792969,8.05999755859375,1.58001708984375,34.7919998168945,13.8649997711182
2006-07-29,2.027,52.3447,0,0,0,0,1,35.1842727661133,31.4599990844727,38.9599990844727,0.197998046875,0.00700000021606684,0.0380000025033951,219.050003051758,8.04000854492188,1.9000244140625,34.3889999389648,18.4130001068115
2006-08-12,9.1861,57.3614,1,0,0,0,0,19.5752124786377,18.3223285675049,20.9737186431885,0.163997650146484,-0.0130000002682209,-0.0160000007599592,231.070007324219,8.16000366210938,6.16000366210938,33.4679985046387,19.2609996795654
2006-08-13,1.775,51.7697,0,0,0,0,1,27.6425170898438,22.8500003814697,38.939998626709,0.185997009277344,0.00300000002607703,0.00900000054389238,213.029998779297,8.04000854492188,1.44000244140625,34.6800003051758,18.7859992980957
2006-08-15,0.271,53.9182,0,0,0,0,1,44.169792175293,42,46.4199981689453,0.133998870849609,-0.0210000015795231,-0.0270000007003546,244.339996337891,8.12002563476563,0.05999755859375,34.359001159668,14.9549999237061
2006-09-07,8.8665,57.506,1,0,0,0,0,41.3369102478027,37.9159851074219,44.8900108337402,0.143997192382813,0.178000003099442,0.158000007271767,222.570007324219,8.10000610351563,-0.1199951171875,34.0190010070801,16.4479999542236
2006-10-03,1.0843,50.956,0.257650256156921,0,0,0,0.742349743843079,25.5320301055908,18.7299995422363,29.5,0.183998107910156,0.0150000005960464,0.0320000015199184,217.850006103516,8.04000854492188,0.94000244140625,35.0960006713867,17.8239994049072
